,user_id,x,y
0,1,0.06684108823537827,-0.008528358303010464
1,2,-0.059337981045246124,-0.11269652098417282
2,3,0.07838476449251175,0.10066603869199753
3,4,-0.026900215074419975,-0.0396832637488842
4,5,-0.03713207691907883,-0.034244880080223083
5,6,-0.0332924947142601,0.03159363195300102
6,7,-0.011586052365601063,-0.020053375512361526
7,8,-0.08755712956190109,-0.045092612504959106
8,9,-0.025516806170344353,-0.03537571430206299
9,10,0.021440498530864716,-0.00045862598926760256
10,11,-0.056190285831689835,0.08299130201339722
11,12,-0.018212104216217995,0.023662719875574112
12,13,0.04399152472615242,-0.034319814294576645
13,14,-0.028332138434052467,-0.06110472232103348
14,15,0.09000474959611893,-0.11954762786626816
15,16,-0.03884326294064522,-0.05097206309437752
16,17,0.0123034892603755,0.09317809343338013
17,18,-0.048095207661390305,0.04034871235489845
18,19,-0.03299480676651001,0.09855137020349503
19,20,-0.002399792429059744,-0.07351768761873245
20,21,-0.06019606068730354,-0.011497609317302704
21,22,0.006324498448520899,-0.020132023841142654
22,23,-0.03577835485339165,-0.02765396051108837
23,24,-0.010623618960380554,0.07089044898748398
24,25,-0.12420805543661118,0.11794553697109222
25,26,-0.016497256234288216,-0.051948051899671555
26,27,-0.11577723920345306,-0.08990426361560822
27,28,-0.026968711987137794,0.008229013532400131
28,29,-0.013977211900055408,0.005800057202577591
29,30,0.021909568458795547,0.025502007454633713
30,31,0.031994398683309555,-0.0895841121673584
31,32,0.042124345898628235,0.012795781716704369
32,33,-0.005330776795744896,-0.03485674411058426
33,34,-0.09030216932296753,-0.024170678108930588
34,35,-0.017481539398431778,0.053024329245090485
35,36,0.0529683493077755,0.019601264968514442
36,37,0.10482940822839737,-0.0795665830373764
37,38,0.05107603594660759,0.0157569982111454
38,39,0.10364972800016403,0.012621572241187096
39,40,0.05209256336092949,-0.023909538984298706
40,41,0.03715679422020912,-0.05279713496565819
41,42,-0.05843568965792656,-0.073014996945858
42,43,-0.13381029665470123,-0.021832961589097977
43,44,-0.03130566328763962,-0.029941421002149582
44,45,-0.028215646743774414,0.02866460382938385
45,46,0.04978644847869873,0.0562131367623806
46,47,0.06297583132982254,-0.02711888588964939
47,48,-0.07567160576581955,-0.009043078869581223
48,49,-0.041753917932510376,0.12546390295028687
49,50,-0.09120161831378937,-0.08344723284244537
50,51,-0.07332645356655121,-0.08213234692811966
51,52,-0.06843765825033188,-0.0022588083520531654
52,53,0.02678515575826168,-0.010776710696518421
53,54,-0.009435615502297878,-0.0069756112061440945
54,55,-0.015757806599140167,0.0765736997127533
55,56,-0.09604182094335556,-0.07592959702014923
56,57,0.023364601656794548,-0.07485034316778183
57,58,-0.04732472822070122,-0.01802990585565567
58,59,0.03221426531672478,0.019310710951685905
59,60,0.07042624056339264,-0.06944763660430908
