,user_id,x,y
0,1,0.13050346076488495,0.030392076820135117
1,2,0.132109597325325,0.10090730339288712
2,3,0.06257035583257675,0.07088589668273926
3,4,0.022372404113411903,-0.04293906316161156
4,5,0.024186817929148674,-0.031532224267721176
5,6,-0.08226266503334045,-0.014891505241394043
6,7,-0.025465259328484535,-0.015977902337908745
7,8,0.013377993367612362,0.061579588800668716
8,9,-0.01869344152510166,-0.07653428614139557
9,10,-0.028378233313560486,0.11169413477182388
10,11,0.11077816039323807,0.06054612994194031
11,12,-0.06357315182685852,-0.09335056692361832
12,13,0.014842543751001358,0.017700903117656708
13,14,0.020490087568759918,0.00900513119995594
14,15,0.09269391000270844,-0.04370730370283127
15,16,0.03768068924546242,0.014935340732336044
16,17,-0.01616825722157955,-0.03712892532348633
17,18,-0.07745271176099777,-0.08560557663440704
18,19,0.04138447716832161,0.016311954706907272
19,20,-0.12761174142360687,-0.025886042043566704
20,21,0.011307865381240845,0.07279102504253387
21,22,-0.05403755232691765,0.0035592541098594666
22,23,-0.060140810906887054,0.05842520669102669
23,24,-0.0020217853598296642,0.03595632314682007
24,25,-0.04262738302350044,-0.0962129756808281
25,26,0.04069617763161659,0.032173868268728256
26,27,0.09691692888736725,-0.060398247092962265
27,28,-0.00701143080368638,-0.09401082247495651
28,29,-0.06865695863962173,0.006175885908305645
29,30,-0.1176205724477768,0.03822632506489754
30,31,0.04220188409090042,0.03829197213053703
31,32,-0.04884975403547287,-0.04755255579948425
32,33,0.03556058183312416,-0.07820382714271545
33,34,0.007779453881084919,-0.09202904999256134
34,35,0.018909277394413948,0.058338459581136703
35,36,0.029092229902744293,-0.0031692676711827517
36,37,-0.03643298149108887,-0.08261653035879135
37,38,-0.10123248398303986,-0.03036869689822197
38,39,-0.05873986706137657,-0.02344507910311222
39,40,-0.10878387838602066,-0.023896610364317894
40,41,-0.07892312109470367,-0.07401703298091888
41,42,-0.008693060837686062,-0.02449134550988674
42,43,-0.08748599141836166,-0.0979723110795021
43,44,-0.07799054682254791,0.11171239614486694
44,45,0.10224535316228867,0.016799353063106537
45,46,-0.0044391825795173645,0.07281828671693802
46,47,-0.008076827973127365,-0.08415136486291885
47,48,0.052526380866765976,-0.0048621720634400845
48,49,0.1033569797873497,-0.10490633547306061
49,50,-0.046985018998384476,-0.07754004001617432
50,51,-0.02332095056772232,0.061904553323984146
51,52,-0.016173122450709343,-0.005607158876955509
52,53,0.015383942052721977,-0.06637251377105713
53,54,-0.004148849286139011,0.04440036043524742
54,55,0.006111868657171726,-0.003948707599192858
55,56,0.06284862011671066,-0.07560168206691742
56,57,0.011007326655089855,0.04619777202606201
57,58,-0.05675442889332771,0.009895666502416134
58,59,-0.09559985995292664,0.057529471814632416
59,60,-0.021988630294799805,0.08455895632505417
60,61,0.1453765630722046,0.017855484038591385
61,62,0.01631246507167816,0.0018317494541406631
62,63,0.031002888455986977,0.03208484500646591
63,64,0.14366967976093292,-0.011620885692536831
64,65,0.02804788574576378,-0.07426062226295471
65,66,0.05548680201172829,-0.021133750677108765
66,67,-0.014401980675756931,0.03588983044028282
67,68,-0.020971136167645454,0.01297046709805727
68,69,0.0060373772867023945,0.01443693321198225
69,70,-0.03715505078434944,-0.0553077794611454
70,71,0.04069642722606659,-0.06957072019577026
71,72,-0.0003509626549202949,-0.06483643501996994
72,73,0.01534526888281107,0.08486080169677734
73,74,-0.08489762991666794,-0.018503669649362564
74,75,0.09040207415819168,0.10577844083309174
75,76,-0.028022808954119682,-0.031110191717743874
76,77,-0.006199325900524855,0.01698758639395237
77,78,0.08117439597845078,-0.09944402426481247
78,79,-0.0950009897351265,-0.09389705955982208
79,80,0.09669645875692368,-0.05214852839708328
80,81,-0.0018456856487318873,0.051629211753606796
81,82,0.07367807626724243,-0.011041684076189995
82,83,-0.03645186871290207,0.079232357442379
83,84,0.04967118054628372,-0.018018348142504692
84,85,0.01458732970058918,0.07587763667106628
85,86,-0.06621319055557251,0.05335952341556549
86,87,0.003490510629490018,0.11466117203235626
87,88,-0.06009400635957718,-0.04229367524385452
88,89,-0.03799329698085785,0.0453534871339798
89,90,0.048448994755744934,0.07549557834863663
90,91,0.005977740976959467,-0.04769697040319443
91,92,-0.06592737138271332,0.14239677786827087
92,93,0.10783658921718597,-0.004137657582759857
93,94,0.019624779000878334,-0.014791117049753666
94,95,-0.03397310897707939,-0.02765996754169464
95,96,0.05453366041183472,-0.09219129383563995
96,97,0.1119394302368164,0.03322348743677139
97,98,-0.0678437352180481,-0.09374792873859406
98,99,0.004465264733880758,-0.0265189241617918
99,100,0.06475170701742172,-0.03927978128194809
100,101,-0.0156240314245224,-0.017517799511551857
101,102,0.08336790651082993,0.009395056404173374
102,103,-0.019349725916981697,-0.014497088268399239
103,104,-0.01711552031338215,-0.05373811721801758
104,105,-0.09339047223329544,-0.11870109289884567
105,106,0.05717064067721367,0.011589085683226585
106,107,-0.03973449021577835,0.07746829837560654
107,108,0.029687345027923584,0.10980885475873947
108,109,0.04594581201672554,-0.08138363063335419
109,110,-0.045668214559555054,0.03389822691679001
110,111,-0.07754715532064438,-0.003888374660164118
111,112,-0.08354463428258896,-0.013340177945792675
112,113,-0.0032247481867671013,-0.029517903923988342
113,114,-0.007594247814267874,-0.07371064275503159
114,115,0.03876008465886116,-0.029878251254558563
115,116,0.15847568213939667,-0.05295933410525322
116,117,-0.04162678122520447,0.015916747972369194
117,118,-0.10150223225355148,-0.050355639308691025
118,119,0.0081832529976964,0.08186410367488861
119,120,-0.07824374735355377,0.0031086683738976717
120,121,0.038837023079395294,-0.019113672897219658
121,122,0.060087066143751144,0.08272810280323029
122,123,0.05050407722592354,-0.10804121196269989
123,124,0.04998079314827919,0.10499615967273712
124,125,0.0047836038284003735,-0.02331620454788208
125,126,0.050724711269140244,-0.029982708394527435
126,127,-0.0015705892583355308,-0.15578442811965942
127,128,-0.04188051074743271,-0.004940735641866922
128,129,-0.10921867191791534,0.005715220235288143
129,130,-0.017757181078195572,0.03117106482386589
130,131,0.006932877004146576,0.004601009655743837
131,132,0.03399457037448883,0.03399132564663887
132,133,-0.008117887191474438,-0.07230597734451294
133,134,0.03984728083014488,-0.06182384490966797
134,135,-0.03279731795191765,-0.02171720750629902
135,136,0.06237873435020447,0.07453164458274841
136,137,0.00016969189164228737,-0.09334035217761993
137,138,-0.09642281383275986,0.0044995322823524475
138,139,-0.10605300962924957,0.06338107585906982
139,140,0.163934126496315,-0.05503121763467789
140,141,0.14273440837860107,0.09214449673891068
141,142,0.06941138207912445,0.03019898198544979
142,143,0.06512725353240967,-0.022952890023589134
143,144,-0.06011350080370903,-0.046526022255420685
144,145,0.02024809643626213,-0.06268119812011719
145,146,0.005860188044607639,0.06429383158683777
146,147,-0.057321060448884964,0.07183199375867844
147,148,0.036927226930856705,0.04088782146573067
148,149,0.03180116042494774,0.04841659590601921
149,150,0.0326819010078907,-0.02456585317850113
